# solver_fvmcc_F90::
# Nonequilibrium flo
# Primitive variable
#               "xc"                 "u"                 "v"                 "T"                "Te"                 "p"               "rho"                "h0"                "Mf"                 x_N                 x_O                x_NO                x_N2                x_O2               rho_N               rho_O              rho_NO              rho_N2              rho_O2
   0.1000988100E+001   -0.2887516968E+001    0.1737594831E+004    0.5195994779E+004    0.5161258488E+004    0.2255319211E+005    0.1055104220E-001    0.1740465983E+008    0.1599101522E-002    0.3191621455E+000    0.2775339175E+000    0.1190348696E-002    0.4020976596E+000    0.1592876495E-004    0.2333736768E-002    0.2318058693E-002    0.1864611759E-004    0.5880334532E-002    0.2660850421E-006
   0.1001000150E+001   -0.2947157753E+001    0.1750711752E+004    0.5217479670E+004    0.5183720266E+004    0.2255317123E+005    0.1048761930E-001    0.1752623655E+008    0.1626820950E-002    0.3221874586E+000    0.2772053343E+000    0.1202481917E-002    0.3993888290E+000    0.1589610195E-004    0.2346154793E-002    0.2305777961E-002    0.1875859515E-004    0.5816663502E-002    0.2644457160E-006
   0.1001012350E+001   -0.3008017525E+001    0.1763903619E+004    0.5238990523E+004    0.5206187675E+004    0.2255314708E+005    0.1042452646E-001    0.1764887625E+008    0.1655006112E-002    0.3252338455E+000    0.2768741946E+000    0.1214524604E-002    0.3966615654E+000    0.1586987561E-004    0.2358611725E-002    0.2293565085E-002    0.1886864708E-004    0.5753218074E-002    0.2629251357E-006
   0.1001024700E+001   -0.3070094738E+001    0.1777168250E+004    0.5260521383E+004    0.5228654674E+004    0.2255312660E+005    0.1036177797E-001    0.1777259409E+008    0.1683651251E-002    0.3283009228E+000    0.2765405386E+000    0.1226456567E-002    0.3939162327E+000    0.1584934164E-004    0.2371107535E-002    0.2281423029E-002    0.1897601633E-004    0.5690009881E-002    0.2615099629E-006
   0.1001037150E+001   -0.3133185001E+001    0.1790450217E+004    0.5281980648E+004    0.5251027020E+004    0.2255310496E+005    0.1029963022E-001    0.1789684246E+008    0.1712662176E-002    0.3313758815E+000    0.2762057590E+000    0.1238212006E-002    0.3911643136E+000    0.1583383126E-004    0.2383590309E-002    0.2269401376E-002    0.1908004748E-004    0.5627298298E-002    0.2601923912E-006
   0.1001049750E+001   -0.3197549484E+001    0.1803801004E+004    0.5303449993E+004    0.5273389977E+004    0.2255307946E+005    0.1023783703E-001    0.1802215439E+008    0.1742155629E-002    0.3344706585E+000    0.2758685534E+000    0.1249821079E-002    0.3883951444E+000    0.1582259493E-004    0.2396109034E-002    0.2257452487E-002    0.1918095038E-004    0.5564835603E-002    0.2589548958E-006
   0.1001062550E+001   -0.3263407629E+001    0.1817270778E+004    0.5325007272E+004    0.5295825016E+004    0.2255305515E+005    0.1017617207E-001    0.1814897148E+008    0.1772223309E-002    0.3375969964E+000    0.2755276369E+000    0.1261309307E-002    0.3855982424E+000    0.1581502021E-004    0.2408712300E-002    0.2245532749E-002    0.1927887476E-004    0.5502390360E-002    0.2577828213E-006
   0.1001075450E+001   -0.3330310507E+001    0.1830752323E+004    0.5346478526E+004    0.5318153014E+004    0.2255303631E+005    0.1011512741E-001    0.1827632026E+008    0.1802661079E-002    0.3407301074E+000    0.2751857106E+000    0.1272568201E-002    0.3827958031E+000    0.1581061651E-004    0.2421301561E-002    0.2233737422E-002    0.1937283430E-004    0.5440458918E-002    0.2566758694E-006
   0.1001088500E+001   -0.3398526189E+001    0.1844295848E+004    0.5367942621E+004    0.5340455317E+004    0.2255300671E+005    0.1005446354E-001    0.1840466843E+008    0.1833587807E-002    0.3438815633E+000    0.2748415053E+000    0.1283627236E-002    0.3799774954E+000    0.1580880293E-004    0.2433921999E-002    0.2222019938E-002    0.1946302823E-004    0.5378802958E-002    0.2556198727E-006
   0.1001101750E+001   -0.3468280689E+001    0.1857950679E+004    0.5389474739E+004    0.5362812728E+004    0.2255298519E+005    0.9993969996E-002    0.1853449137E+008    0.1865097084E-002    0.3470630550E+000    0.2744937392E+000    0.1294507718E-002    0.3771328890E+000    0.1580912360E-004    0.2446623591E-002    0.2210340016E-002    0.1954956702E-004    0.5317202218E-002    0.2546035375E-006
   0.1001115100E+001   -0.3539110155E+001    0.1871611596E+004    0.5410907012E+004    0.5385050651E+004    0.2255296244E+005    0.9934107113E-002    0.1866482037E+008    0.1896980085E-002    0.3502500489E+000    0.2741450886E+000    0.1305111511E-002    0.3742839399E+000    0.1581111271E-004    0.2459307931E-002    0.2198786414E-002    0.1963161603E-004    0.5256127526E-002    0.2536267200E-006
   0.1001128600E+001   -0.3611280413E+001    0.1885327989E+004    0.5432315697E+004    0.5407249742E+004    0.2255293609E+005    0.9874651525E-002    0.1879609352E+008    0.1929352622E-002    0.3534540664E+000    0.2737942872E+000    0.1315464409E-002    0.3714203677E+000    0.1581434369E-004    0.2472021539E-002    0.2187315948E-002    0.1970934065E-004    0.5195352019E-002    0.2526785092E-006
   0.1001142250E+001   -0.3684806248E+001    0.1899097787E+004    0.5453695504E+004    0.5429405302E+004    0.2255291290E+005    0.9815612615E-002    0.1892834974E+008    0.1962217743E-002    0.3566747166E+000    0.2734413721E+000    0.1325549601E-002    0.3685425433E+000    0.1581842130E-004    0.2484764655E-002    0.2175930551E-002    0.1978256697E-004    0.5134883090E-002    0.2517525852E-006
   0.1001156050E+001   -0.3759713388E+001    0.1912918711E+004    0.5475041204E+004    0.5451512024E+004    0.2255288544E+005    0.9756994146E-002    0.1906152946E+008    0.1995584417E-002    0.3599114517E+000    0.2730863949E+000    0.1335352625E-002    0.3656509778E+000    0.1582297018E-004    0.2497534906E-002    0.2164630807E-002    0.1985114636E-004    0.5074726443E-002    0.2508428787E-006
   0.1001170050E+001   -0.3836247706E+001    0.1926838109E+004    0.5496423488E+004    0.5473645055E+004    0.2255285876E+005    0.9698597656E-002    0.1919612685E+008    0.2029554335E-002    0.3631754484E+000    0.2727281202E+000    0.1344891385E-002    0.3627357123E+000    0.1582765551E-004    0.2510377733E-002    0.2153378543E-002    0.1991514762E-004    0.5014676291E-002    0.2499407376E-006
   0.1001184200E+001   -0.3914155488E+001    0.1940803725E+004    0.5517759618E+004    0.5495719310E+004    0.2255283565E+005    0.9640643477E-002    0.1933164082E+008    0.2064011001E-002    0.3664545223E+000    0.2723678769E+000    0.1354114742E-002    0.3598076540E+000    0.1583212543E-004    0.2523246292E-002    0.2142216268E-002    0.1997417037E-004    0.4954957702E-002    0.2490443222E-006
   0.1001198450E+001   -0.3993233437E+001    0.1954764667E+004    0.5538970853E+004    0.5517655227E+004    0.2255281068E+005    0.9583333392E-002    0.1946756948E+008    0.2098866829E-002    0.3697366921E+000    0.2720069739E+000    0.1362979037E-002    0.3568775189E+000    0.1583605315E-004    0.2536093876E-002    0.2131182701E-002    0.2002791205E-004    0.4895780751E-002    0.2481518914E-006
   0.1001212900E+001   -0.4074006978E+001    0.1968816516E+004    0.5560201111E+004    0.5539601121E+004    0.2255277894E+005    0.9526268689E-002    0.1960488476E+008    0.2134346218E-002    0.3730444112E+000    0.2716429302E+000    0.1371534053E-002    0.3539252854E+000    0.1583917137E-004    0.2549008480E-002    0.2120200919E-002    0.2007664145E-004    0.4836735396E-002    0.2472527128E-006
   0.1001227550E+001   -0.4156455648E+001    0.1982956297E+004    0.5581442807E+004    0.5561551543E+004    0.2255275533E+005    0.9469469663E-002    0.1974352715E+008    0.2170431940E-002    0.3763771398E+000    0.2712757941E+000    0.1379760393E-002    0.3509514645E+000    0.1584118391E-004    0.2561990687E-002    0.2109275081E-002    0.2012017291E-004    0.4777837379E-002    0.2463427641E-006
   0.1001242300E+001   -0.4240107491E+001    0.1997085480E+004    0.5602546599E+004    0.5583353031E+004    0.2255272967E+005    0.9413323212E-002    0.1988257795E+008    0.2206920551E-002    0.3797116005E+000    0.2709081196E+000    0.1387590899E-002    0.3479768472E+000    0.1584181531E-004    0.2574949296E-002    0.2098479387E-002    0.2015811806E-004    0.4719490987E-002    0.2454243375E-006
   0.1001257250E+001   -0.4325505218E+001    0.2011297512E+004    0.5623651015E+004    0.5605148423E+004    0.2255269702E+005    0.9357450732E-002    0.2002293927E+008    0.2244042107E-002    0.3830698134E+000    0.2705374644E+000    0.1395068139E-002    0.3449818133E+000    0.1584082537E-004    0.2587969973E-002    0.2087740844E-002    0.2019065689E-004    0.4661304770E-002    0.2444876772E-006
   0.1001272400E+001   -0.4412639811E+001    0.2025589467E+004    0.5644748865E+004    0.5626933956E+004    0.2255267215E+005    0.9301870546E-002    0.2016459002E+008    0.2281785455E-002    0.3864512272E+000    0.2701638764E+000    0.1402174334E-002    0.3419668841E+000    0.1583795227E-004    0.2601053302E-002    0.2077063193E-002    0.2021763259E-004    0.4603292889E-002    0.2435294322E-006
   0.1001287700E+001   -0.4501257487E+001    0.2039911528E+004    0.5665765091E+004    0.5648631220E+004    0.2255264322E+005    0.9246768815E-002    0.2030708293E+008    0.2320038203E-002    0.3898439890E+000    0.2697886498E+000    0.1408875145E-002    0.3389426531E+000    0.1583298165E-004    0.2614152427E-002    0.2066481915E-002    0.2023887171E-004    0.4545653052E-002    0.2425496423E-006
   0.1001303150E+001   -0.4591381500E+001    0.2054261781E+004    0.5686695656E+004    0.5670237931E+004    0.2255261749E+005    0.9192149943E-002    0.2045035638E+008    0.2358807763E-002    0.3932476817E+000    0.2694118190E+000    0.1415159793E-002    0.3359095138E+000    0.1582569999E-004    0.2627267651E-002    0.2055997873E-002    0.2025430539E-004    0.4488388567E-002    0.2415454945E-006
   0.1001318750E+001   -0.4683046039E+001    0.2068638119E+004    0.5707536738E+004    0.5691751171E+004    0.2255258708E+005    0.9138012563E-002    0.2059443481E+008    0.2398107211E-002    0.3966617388E+000    0.2690334315E+000    0.1421020628E-002    0.3328679931E+000    0.1581592282E-004    0.2640396471E-002    0.2045610540E-002    0.2026389563E-004    0.4431501142E-002    0.2405144836E-006
   0.1001334550E+001   -0.4776538856E+001    0.2083084050E+004    0.5728349911E+004    0.5713234995E+004    0.2255255658E+005    0.9084191037E-002    0.2073974596E+008    0.2438053949E-002    0.4000965180E+000    0.2686523229E+000    0.1426465186E-002    0.3298088905E+000    0.1580342253E-004    0.2653580052E-002    0.2035288091E-002    0.2026759998E-004    0.4374815843E-002    0.2394508808E-006
   0.1001350550E+001   -0.4871871302E+001    0.2097596518E+004    0.5749128819E+004    0.5734685720E+004    0.2255252587E+005    0.9030695482E-002    0.2088625340E+008    0.2478647516E-002    0.4035513000E+000    0.2682685537E+000    0.1431481449E-002    0.3267328768E+000    0.1578801010E-004    0.2666816172E-002    0.2025032355E-002    0.2026533461E-004    0.4318343268E-002    0.2383524333E-006
   0.1001366750E+001   -0.4969055061E+001    0.2112172477E+004    0.5769867280E+004    0.5756096713E+004    0.2255249505E+005    0.8977535501E-002    0.2103398999E+008    0.2519887654E-002    0.4070253607E+000    0.2678821845E+000    0.1436057990E-002    0.3236406273E+000    0.1576950468E-004    0.2680102613E-002    0.2014845054E-002    0.2025702459E-004    0.4262093592E-002    0.2372170330E-006
   0.1001383150E+001   -0.5068085855E+001    0.2126808897E+004    0.5790559288E+004    0.5777462781E+004    0.2255246472E+005    0.8924720295E-002    0.2118287674E+008    0.2561766080E-002    0.4105179709E+000    0.2674932758E+000    0.1440184244E-002    0.3205328213E+000    0.1574773899E-004    0.2693437191E-002    0.2004727822E-002    0.2024260775E-004    0.4206076631E-002    0.2360427969E-006
   0.1001399700E+001   -0.5168705254E+001    0.2141458851E+004    0.5811137386E+004    0.5798716681E+004    0.2255243749E+005    0.8872415360E-002    0.2133247850E+008    0.2604171876E-002    0.4140179123E+000    0.2671030590E+000    0.1443839673E-002    0.3174194664E+000    0.1572263586E-004    0.2706778107E-002    0.1994712253E-002    0.2022209845E-004    0.4150468069E-002    0.2348317125E-006
   0.1001416400E+001   -0.5270956521E+001    0.2156120340E+004    0.5831598736E+004    0.5819855014E+004    0.2255240529E+005    0.8820616901E-002    0.2148277561E+008    0.2647122546E-002    0.4175246003E+000    0.2667115802E+000    0.1447021118E-002    0.3143011043E+000    0.1569409021E-004    0.2720122627E-002    0.1984797279E-002    0.2019551855E-004    0.4095267894E-002    0.2335825653E-006
   0.1001433300E+001   -0.5375156296E+001    0.2170834784E+004    0.5852000376E+004    0.5840939702E+004    0.2255237238E+005    0.8769174782E-002    0.2163416934E+008    0.2690746651E-002    0.4210479216E+000    0.2663177145E+000    0.1449731635E-002    0.3111689703E+000    0.1566189835E-004    0.2733509553E-002    0.1974954036E-002    0.2016277990E-004    0.4040316122E-002    0.2322904387E-006
   0.1001450450E+001   -0.5481575978E+001    0.2185642056E+004    0.5872395990E+004    0.5862025938E+004    0.2255233653E+005    0.8717947687E-002    0.2178714299E+008    0.2735147883E-002    0.4245973870E+000    0.2659203708E+000    0.1451970425E-002    0.3080146460E+000    0.1562584012E-004    0.2746974999E-002    0.1965155253E-002    0.2012374871E-004    0.3985462736E-002    0.2309503534E-006
   0.1001467800E+001   -0.5589924409E+001    0.2200495766E+004    0.5892719729E+004    0.5883047098E+004    0.2255230849E+005    0.8667099001E-002    0.2194117369E+008    0.2780199413E-002    0.4281619006E+000    0.2655207671E+000    0.1453720350E-002    0.3048480261E+000    0.1558588368E-004    0.2760478806E-002    0.1955432194E-002    0.2007848742E-004    0.3930879949E-002    0.2295650096E-006
   0.1001485300E+001   -0.5699953845E+001    0.2215350697E+004    0.5912909701E+004    0.5903941039E+004    0.2255227535E+005    0.8616772221E-002    0.2209581243E+008    0.2825798545E-002    0.4317304612E+000    0.2651201126E+000    0.1454975289E-002    0.3016789088E+000    0.1554208820E-004    0.2773977856E-002    0.1945811846E-002    0.2002717261E-004    0.3876727208E-002    0.2281379487E-006
   0.1001503000E+001   -0.5811975771E+001    0.2230246888E+004    0.5933020150E+004    0.5924763954E+004    0.2255224206E+005    0.8566826994E-002    0.2225150803E+008    0.2872069058E-002    0.4353126300E+000    0.2647173097E+000    0.1455735648E-002    0.2984988303E+000    0.1549425847E-004    0.2787509450E-002    0.1936267208E-002    0.1996969000E-004    0.3822853981E-002    0.2266646229E-006
   0.1001520900E+001   -0.5926002418E+001    0.2245181464E+004    0.5953046638E+004    0.5945513069E+004    0.2255220852E+005    0.8517268342E-002    0.2240819130E+008    0.2919011108E-002    0.4389076368E+000    0.2643124179E+000    0.1455997726E-002    0.2953085052E+000    0.1544232931E-004    0.2801070956E-002    0.1926798990E-002    0.1990606395E-004    0.3769267188E-002    0.2251446584E-006
   0.1001539000E+001   -0.6042049375E+001    0.2260151568E+004    0.5972984936E+004    0.5966184252E+004    0.2255217468E+005    0.8468100881E-002    0.2256589748E+008    0.2966626551E-002    0.4425147056E+000    0.2639054964E+000    0.1455758896E-002    0.2921086528E+000    0.1538625211E-004    0.2814659697E-002    0.1917407808E-002    0.1983633184E-004    0.3715973466E-002    0.2235779121E-006
   0.1001557300E+001   -0.6160133333E+001    0.2275154361E+004    0.5992831039E+004    0.5986772466E+004    0.2255214052E+005    0.8419328788E-002    0.2272457355E+008    0.3014917805E-002    0.4461330543E+000    0.2634966050E+000    0.1455016926E-002    0.2888999978E+000    0.1532598075E-004    0.2828272929E-002    0.1908094187E-002    0.1976053443E-004    0.3662979172E-002    0.2219642623E-006
   0.1001575800E+001   -0.6280279223E+001    0.2290187797E+004    0.6012582281E+004    0.6007278059E+004    0.2255210593E+005    0.8370953475E-002    0.2288417442E+008    0.3063890870E-002    0.4497620365E+000    0.2630857764E+000    0.1453770584E-002    0.2856831550E+000    0.1526148213E-004    0.2841908196E-002    0.1898857997E-002    0.1967872026E-004    0.3610288258E-002    0.2203037184E-006
   0.1001594500E+001   -0.6402531938E+001    0.2305250277E+004    0.6032236807E+004    0.6027703807E+004    0.2255207032E+005    0.8322971185E-002    0.2304470937E+008    0.3113560341E-002    0.4534017323E+000    0.2626729035E+000    0.1452019206E-002    0.2824581523E+000    0.1519272128E-004    0.2855567230E-002    0.1889697804E-002    0.1959094118E-004    0.3557896612E-002    0.2185962211E-006
